Test Sample,ID,Result,Area (mm²),Diameter (µm),Roundness (%),Number of Voids,Overall Area Void (%),Area Biggest Void (%),Area Biggest Void (mm²),Ø Largest Void (%),Ø Largest Void (µm),Solder Paste
Step0001,1,OK,0.0,0,0.0,113,26.6,3.8,0.000,0.0,0,0.0
Step0001,2,OK,0.0,0,0.0,20,16.1,9.1,0.000,0.0,0,0.0
Step0001,3,OK,0.0,0,0.0,31,22.7,6.3,0.000,0.0,0,0.0
Step0001,4,OK,0.0,0,0.0,32,11.5,4.2,0.000,0.0,0,0.0
Step0001,5,OK,0.0,0,0.0,18,22.8,15.5,0.000,0.0,0,0.0
Step0001,6,OK,0.0,0,0.0,18,19.3,4.0,0.000,0.0,0,0.0
Step0001,7,OK,0.0,0,0.0,4,22.8,14.5,0.000,0.0,0,0.0
Step0001,8,OK,0.0,0,0.0,5,16.0,8.0,0.000,0.0,0,0.0
Step0001,9,OK,0.0,0,0.0,2,6.5,6.3,0.000,0.0,0,0.0
Step0001,10,OK,0.0,0,0.0,4,6.3,3.8,0.000,0.0,0,0.0
Step0001,11,OK,0.0,0,0.0,2,3.8,3.5,0.000,0.0,0,0.0
Step0001,12,OK,0.0,0,0.0,9,6.3,1.7,0.000,0.0,0,0.0
Step0001,13,OK,0.0,0,0.0,5,9.0,4.5,0.000,0.0,0,0.0
Step0001,14,OK,0.0,0,0.0,2,8.1,7.7,0.000,0.0,0,0.0
Step0001,15,OK,0.0,0,0.0,4,17.6,12.3,0.000,0.0,0,0.0
Step0001,16,OK,0.0,0,0.0,3,11.2,9.3,0.000,0.0,0,0.0
Step0001,17,OK,0.0,0,0.0,5,8.9,7.0,0.000,0.0,0,0.0
Step0001,18,OK,0.0,0,0.0,6,9.2,4.1,0.000,0.0,0,0.0
Step0001,19,OK,0.0,0,0.0,6,11.9,5.9,0.000,0.0,0,0.0
Step0001,20,OK,0.0,0,0.0,4,25.2,22.5,0.000,0.0,0,0.0
Step0001,21,OK,0.0,0,0.0,10,13.1,4.6,0.000,0.0,0,0.0
Step0001,22,OK,0.0,0,0.0,4,10.7,8.3,0.000,0.0,0,0.0
